movie_id,title,imdb_id,overview,genres,director,cast,language,year,rating,votes,runtime_minutes,poster,backdrop,trailer,popularity,budget_crores,revenue_crores,production_company,release_date,source,content
,njan marykutty,,a transsexual man s attempt to realize his true orientation in a society that stigmatizes gender transformation will marykutty come out victorious while shredding all the taboos associated with transsexuality,drama,ranjith sankar,jayasurya suraj venjaramoodu innocent vareed thekkethala aju varghese joju george jewel mary,tamil,0,,,,,,,,,,,,dataset_3_tamil,drama drama ranjith sankar jayasurya suraj venjaramoodu innocent vareed thekkethala aju varghese joju george jewel mary tamil a transsexual man s attempt to realize his true orientation in a society that stigmatizes gender transformation will marykutty come out victorious while shredding all the taboos associated with transsexuality
,no worry chicken curry,,a village boy is sent to town by his mother to deliver a freshly caught chicken to his uncle this short film intimately follows his journey as he struggles to navigate the modern landscape with the live chicken in tow,drama,shunmgam karuppannan,,tamil,0,,,,,,,,,,,,dataset_3_tamil,drama drama shunmgam karuppannan  tamil a village boy is sent to town by his mother to deliver a freshly caught chicken to his uncle this short film intimately follows his journey as he struggles to navigate the modern landscape with the live chicken in tow
1410444.0,no worry chicken curry,,a village boy is sent to town by his mother to deliver a freshly caught chicken to his uncle this short film intimately follows his journey as he struggles to navigate the modern landscape with the live chicken in tow,,shunmgam karuppannan,,,2024,0.0,0.0,10.0,,,,0.2656,0.0,0.0,Unknown,27-10-2024,dataset_4,  shunmgam karuppannan   a village boy is sent to town by his mother to deliver a freshly caught chicken to his uncle this short film intimately follows his journey as he struggles to navigate the modern landscape with the live chicken in tow
,noodles,,harish and sheela as a couple who get into a small tiff with the local inspector when the fight gets out of hand they are forced to deal with madhan who is enquiring police officer in the case,drama thriller,madhan kumar dhakshinamoorthy,harish uthaman sheela rajkumar madhan kumar dhakshinamoorthy thirunavukkarasu vasant marimuthu,tamil,0,,,,,,,,,,,,dataset_3_tamil,drama thriller drama thriller madhan kumar dhakshinamoorthy harish uthaman sheela rajkumar madhan kumar dhakshinamoorthy thirunavukkarasu vasant marimuthu tamil harish and sheela as a couple who get into a small tiff with the local inspector when the fight gets out of hand they are forced to deal with madhan who is enquiring police officer in the case
1170089.0,noodles,,harish and sheela as a couple who get into a small tiff with the local inspector when the fight gets out of hand they are forced to deal with madhan who is enquiring police officer in the case,thriller,madhan kumar dhakshinamoorthy,harish uthaman sheela rajkumar madhan kumar dhakshinamoorthy thirunavukkarasu vasant marimuthu,,2023,5.5,2.0,106.0,,,,0.4498,0.0,0.0,Rolling Sound Pictures (IN),08-09-2023,dataset_4,thriller thriller madhan kumar dhakshinamoorthy harish uthaman sheela rajkumar madhan kumar dhakshinamoorthy thirunavukkarasu vasant marimuthu  harish and sheela as a couple who get into a small tiff with the local inspector when the fight gets out of hand they are forced to deal with madhan who is enquiring police officer in the case
,nooru sami,,selvi a widowed mother devotes her life to raising her two sons in a conservative village years later unfulfilled life comes back into focus challenging deep rooted traditions as family and society strongly oppose change selvi must choose between societal expectations and her own happiness,drama family,sasi,swasika vijay antony lijomol jose ajay dhisan kavya anil,tamil,0,,,,,,,,,,,,dataset_3_tamil,drama family drama family sasi swasika vijay antony lijomol jose ajay dhisan kavya anil tamil selvi a widowed mother devotes her life to raising her two sons in a conservative village years later unfulfilled life comes back into focus challenging deep rooted traditions as family and society strongly oppose change selvi must choose between societal expectations and her own happiness
1544326.0,nooru sami,,selvi a widowed mother devotes her life to raising her two sons in a conservative village years later unfulfilled life comes back into focus challenging deep rooted traditions as family and society strongly oppose change selvi must choose between societal expectations and her own happiness,drama family,sasi,swasika vijay antony lijomol jose ajay dhisan kavya anil,,2026,0.0,0.0,131.0,,,,1.7375,0.0,0.0,Vijay Antony Film Corporation,19-06-2026,dataset_4,drama family drama family sasi swasika vijay antony lijomol jose ajay dhisan kavya anil  selvi a widowed mother devotes her life to raising her two sons in a conservative village years later unfulfilled life comes back into focus challenging deep rooted traditions as family and society strongly oppose change selvi must choose between societal expectations and her own happiness
,normalcy,,a short film about the normal life of a transgender person as a homemaker wife and student,drama,v ramanathan,grace banu,tamil,0,,,,,,,,,,,,dataset_3_tamil,drama drama v ramanathan grace banu tamil a short film about the normal life of a transgender person as a homemaker wife and student
1124067.0,normalcy,,a short film about the normal life of a transgender person as a homemaker wife and student,,v ramanathan,grace banu,,2016,0.0,0.0,16.0,,,,0.2111,0.0,0.0,Unknown,22-07-2016,dataset_4,  v ramanathan grace banu  a short film about the normal life of a transgender person as a homemaker wife and student
,not reachable,,cops got a notification through the kavalan app that an it girl was kidnapped when the police arrived the spot the girl got murdered but cop was confused that the victim is not a kidnapped girl then where is the kidnapped girl,crime thriller,chandru muruganantham,vishwa sridharan sai dhanyaa vijayan shuba devaraj kadhal saravanan,tamil,0,,,,,,,,,,,,dataset_3_tamil,crime thriller crime thriller chandru muruganantham vishwa sridharan sai dhanyaa vijayan shuba devaraj kadhal saravanan tamil cops got a notification through the kavalan app that an it girl was kidnapped when the police arrived the spot the girl got murdered but cop was confused that the victim is not a kidnapped girl then where is the kidnapped girl
1017749.0,not reachable,,after getting a tip through an app about a girl being kidnapped the cops reach the crime scene only to find out that another girl has been murdered there how did this happen where is the girl who was kidnapped,crime thriller,chandru muruganantham,vishwa sridharan sai dhanyaa vijayan shuba devaraj kadhal saravanan,,2022,0.0,0.0,136.0,,,,0.8693,0.0,0.0,Crackbrain Productions,09-09-2022,dataset_4,crime thriller crime thriller chandru muruganantham vishwa sridharan sai dhanyaa vijayan shuba devaraj kadhal saravanan  after getting a tip through an app about a girl being kidnapped the cops reach the crime scene only to find out that another girl has been murdered there how did this happen where is the girl who was kidnapped
,nota,,sitting chief minister vinodhan who is facing imprisonment in an illegal assets case makes his son varun the temporary cm until his return the disinterested young man gradually wakes up to the sorry state of affairs and tries to bring in a change,drama,anand shankar,vijay deverakonda mehreen pirzada sathyaraj nassar yashika anand,tamil,0,,,,,,,,,,,,dataset_3_tamil,drama drama anand shankar vijay deverakonda mehreen pirzada sathyaraj nassar yashika anand tamil sitting chief minister vinodhan who is facing imprisonment in an illegal assets case makes his son varun the temporary cm until his return the disinterested young man gradually wakes up to the sorry state of affairs and tries to bring in a change
512534.0,nota,,sitting chief minister vinodhan who is facing imprisonment in an illegal assets case makes his son varun the temporary cm until his return the disinterested young man gradually wakes up to the sorry state of affairs and tries to bring in a change,drama,anand shankar,vijay deverakonda mehreen pirzada sathyaraj nassar yashika anand,,2018,5.667,27.0,146.0,,,,0.7892,0.0,0.0,Studio Green,05-10-2018,dataset_4,drama drama anand shankar vijay deverakonda mehreen pirzada sathyaraj nassar yashika anand  sitting chief minister vinodhan who is facing imprisonment in an illegal assets case makes his son varun the temporary cm until his return the disinterested young man gradually wakes up to the sorry state of affairs and tries to bring in a change
,nungambakkam,,the story based on the sensational swathi murder case nungambakkam title refers to the railway station in chennai where the 24 year old software engineer swathi was stabbed to death swathi was murdered when she was waiting for the train in the morning at the nungambakkam railway station on june 24 2016,crime thriller,s d ramesh selvan,ajmal ameer r n r manohar mano ayraa a venkatesh,tamil,0,,,,,,,,,,,,dataset_3_tamil,crime thriller crime thriller s d ramesh selvan ajmal ameer r n r manohar mano ayraa a venkatesh tamil the story based on the sensational swathi murder case nungambakkam title refers to the railway station in chennai where the 24 year old software engineer swathi was stabbed to death swathi was murdered when she was waiting for the train in the morning at the nungambakkam railway station on june 24 2016
617953.0,nungambakkam,,the story based on the sensational swathi murder case nungambakkam title refers to the railway station in chennai where the 24 year old software engineer swathi was stabbed to death swathi was murdered when she was waiting for the train in the morning at the nungambakkam railway station on june 24 2016,crime thriller,ramesh selvan d s,ajmal ameer r n r manohar mano ayraa a venkatesh,,2019,0.0,0.0,92.0,,,,2.1522,0.0,0.0,Jaya Subha Shree Productions,26-07-2019,dataset_4,crime thriller crime thriller ramesh selvan d s ajmal ameer r n r manohar mano ayraa a venkatesh  the story based on the sensational swathi murder case nungambakkam title refers to the railway station in chennai where the 24 year old software engineer swathi was stabbed to death swathi was murdered when she was waiting for the train in the morning at the nungambakkam railway station on june 24 2016
